image_name,x_coordinate,y_coordinate
IMG_PREPRO_000862.png,695.7488832,758.8952894
IMG_PREPRO_000863.png,537.5860567,705.0770465
IMG_PREPRO_000864.png,356.8708672,405.3113605
IMG_PREPRO_000865.png,816.1724788,249.3418604
IMG_PREPRO_000866.png,597.3635616,758.7714348
IMG_PREPRO_000867.png,339.0298402,177.4919242
IMG_PREPRO_000868.png,397.8041478,171.4982097
IMG_PREPRO_000869.png,347.9033922,485.8436315
IMG_PREPRO_000870.png,212.0125477,435.0297005
IMG_PREPRO_000871.png,766.0836531,825.1002802
IMG_PREPRO_000872.png,829.285931,421.2286475
IMG_PREPRO_000873.png,730.3105878,626.2333578
IMG_PREPRO_000874.png,739.3275225,639.1702325
IMG_PREPRO_000875.png,253.1256934,321.9630633
IMG_PREPRO_000876.png,391.1388029,619.7511193
IMG_PREPRO_000877.png,656.005877,779.8309097
IMG_PREPRO_000878.png,438.4172697,612.401184
IMG_PREPRO_000879.png,789.0679129,175.0636677
IMG_PREPRO_000880.png,519.7641213,342.452276
IMG_PREPRO_000881.png,285.1880379,370.7252843
IMG_PREPRO_000882.png,832.2364833,719.5074818
IMG_PREPRO_000883.png,754.3181282,609.3420611
IMG_PREPRO_000884.png,441.9950372,238.7147859
IMG_PREPRO_000885.png,577.8898399,832.0943576
IMG_PREPRO_000886.png,685.2237112,790.7691312
IMG_PREPRO_000887.png,479.2388242,322.8387778
IMG_PREPRO_000888.png,461.9693545,481.9799082
IMG_PREPRO_000889.png,187.7286486,249.0552539
IMG_PREPRO_000890.png,244.4387013,771.6572323
IMG_PREPRO_000891.png,826.4279626,717.5429435
IMG_PREPRO_000892.png,368.2125046,748.6193198
IMG_PREPRO_000893.png,384.9552301,421.7698641
IMG_PREPRO_000894.png,390.3508643,415.2293107
IMG_PREPRO_000895.png,409.843638,608.6524917
IMG_PREPRO_000896.png,218.000859,789.9011707
IMG_PREPRO_000897.png,561.0367161,467.77153
IMG_PREPRO_000898.png,185.8087574,487.6525105
IMG_PREPRO_000899.png,777.0733493,593.36712
IMG_PREPRO_000900.png,220.1008802,388.8225788
IMG_PREPRO_000901.png,815.0213399,587.0906036
IMG_PREPRO_000902.png,748.9633126,179.3910611
IMG_PREPRO_000903.png,237.1214794,805.1529366
IMG_PREPRO_000904.png,526.0908162,673.5807793
IMG_PREPRO_000905.png,294.4142544,535.8143945
IMG_PREPRO_000906.png,664.2281342,518.3322381
IMG_PREPRO_000907.png,321.6659283,174.6662132
IMG_PREPRO_000908.png,500.1231959,669.0178037
IMG_PREPRO_000909.png,316.6487049,659.9392148
IMG_PREPRO_000910.png,422.5639407,259.5253611
IMG_PREPRO_000911.png,480.0941722,378.1807643
IMG_PREPRO_000912.png,434.154955,510.3686083
IMG_PREPRO_000913.png,767.6816098,338.012879
IMG_PREPRO_000914.png,171.3604001,807.3349749
IMG_PREPRO_000915.png,681.7700554,487.5453514
IMG_PREPRO_000916.png,419.9215573,235.8191021
IMG_PREPRO_000917.png,513.5740875,288.914193
IMG_PREPRO_000918.png,805.0380822,705.0885542
IMG_PREPRO_000919.png,696.7487895,761.4051427
IMG_PREPRO_000920.png,172.3330821,590.0894676
IMG_PREPRO_000921.png,769.4055674,718.2056362
IMG_PREPRO_000922.png,232.9343053,527.2888007
IMG_PREPRO_000923.png,216.8716276,579.6393978
IMG_PREPRO_000924.png,746.7589209,687.7737985
IMG_PREPRO_000925.png,400.6227522,291.9467056
IMG_PREPRO_000926.png,734.7842576,272.5301217
IMG_PREPRO_000927.png,494.5730496,584.346549
IMG_PREPRO_000928.png,590.2808458,248.8100373
IMG_PREPRO_000929.png,328.2937959,658.6513421
IMG_PREPRO_000930.png,858.1071546,761.767728
IMG_PREPRO_000931.png,631.5333283,209.3613956
IMG_PREPRO_000932.png,308.2828413,705.3840257
IMG_PREPRO_000933.png,644.5737005,453.0102399
IMG_PREPRO_000934.png,479.9500608,300.28955
IMG_PREPRO_000935.png,790.6881867,518.0788011
IMG_PREPRO_000936.png,309.5207413,259.46189
IMG_PREPRO_000937.png,580.2072669,711.6714413
IMG_PREPRO_000938.png,636.3795383,402.3488508
IMG_PREPRO_000939.png,280.4754564,684.1150004
IMG_PREPRO_000940.png,763.1315933,638.2738786
IMG_PREPRO_000941.png,514.7225765,853.0520956
IMG_PREPRO_000942.png,805.0783055,616.4171939
IMG_PREPRO_000943.png,343.1356893,347.7394179
IMG_PREPRO_000944.png,445.6816666,389.5952934
IMG_PREPRO_000945.png,239.681571,234.5332763
IMG_PREPRO_000946.png,466.4944363,363.5262651
IMG_PREPRO_000947.png,674.4371842,388.3379737
IMG_PREPRO_000948.png,476.3099065,603.6766896
IMG_PREPRO_000949.png,360.3572909,582.3267494
IMG_PREPRO_000950.png,700.5531149,264.8164243
IMG_PREPRO_000951.png,533.847233,779.4366797
IMG_PREPRO_000952.png,218.8346429,693.8007887
IMG_PREPRO_000953.png,192.2415691,279.1203476
IMG_PREPRO_000954.png,262.2794061,790.9783325
IMG_PREPRO_000955.png,778.3407969,210.8702653
IMG_PREPRO_000956.png,553.495264,862.0319648
IMG_PREPRO_000957.png,715.4743711,327.5610505
IMG_PREPRO_000958.png,812.2216688,467.1063426
IMG_PREPRO_000959.png,400.4040382,691.4996564
IMG_PREPRO_000960.png,216.4986542,412.4766535
IMG_PREPRO_000961.png,248.7967362,423.4702398
IMG_PREPRO_000962.png,380.1610905,366.6013057
IMG_PREPRO_000963.png,840.5790132,445.3890537
IMG_PREPRO_000964.png,527.831341,618.7610957
IMG_PREPRO_000965.png,659.2533071,689.9770954
IMG_PREPRO_000966.png,173.8710643,634.2536299
IMG_PREPRO_000967.png,857.1208884,759.4734076
IMG_PREPRO_000968.png,569.2001613,756.98442
IMG_PREPRO_000969.png,571.0289499,214.5731049
IMG_PREPRO_000970.png,718.8466543,290.0077612
IMG_PREPRO_000971.png,719.5036009,790.9336189
IMG_PREPRO_000972.png,449.9884875,772.7473299
IMG_PREPRO_000973.png,684.3430709,543.2983316
IMG_PREPRO_000974.png,820.4568628,567.0398959
IMG_PREPRO_000975.png,296.267938,490.2167606
IMG_PREPRO_000976.png,589.0895657,274.3593893
IMG_PREPRO_000977.png,699.9373493,174.5806619
IMG_PREPRO_000978.png,830.4774239,191.751212
IMG_PREPRO_000979.png,268.2606866,639.6334873
IMG_PREPRO_000980.png,562.4165806,551.6259573
IMG_PREPRO_000981.png,490.9632347,285.9938353
IMG_PREPRO_000982.png,620.3979487,594.9398835
IMG_PREPRO_000983.png,429.8997404,798.9704235
IMG_PREPRO_000984.png,764.5166063,808.8705909
IMG_PREPRO_000985.png,714.5816398,605.7593287
IMG_PREPRO_000986.png,278.931845,655.7789263
IMG_PREPRO_000987.png,587.0658034,700.1516954
IMG_PREPRO_000988.png,537.9149188,420.1243178
IMG_PREPRO_000989.png,350.3857578,730.981123
IMG_PREPRO_000990.png,751.819495,503.4487554
IMG_PREPRO_000991.png,637.2165411,334.8404687
IMG_PREPRO_000992.png,396.4020588,197.5793515
IMG_PREPRO_000993.png,798.3509138,585.2821169
IMG_PREPRO_000994.png,484.6575229,794.1718133
IMG_PREPRO_000995.png,350.1897207,353.0786071
IMG_PREPRO_000996.png,272.8608429,582.9193578
IMG_PREPRO_000997.png,508.9363723,193.3477515
IMG_PREPRO_000998.png,225.4685478,368.7841925
IMG_PREPRO_000999.png,860.096958,489.2552092
IMG_PREPRO_001000.png,168.5743823,448.3846497
IMG_PREPRO_001001.png,320.605264,341.348731
IMG_PREPRO_001002.png,231.9158329,181.5923198
IMG_PREPRO_001003.png,682.1066179,513.5507506
IMG_PREPRO_001004.png,562.0449024,652.1886703
IMG_PREPRO_001005.png,855.7436647,765.7321814
IMG_PREPRO_001006.png,568.7761777,436.7310121
IMG_PREPRO_001007.png,166.0576807,540.2271024
IMG_PREPRO_001008.png,163.3283545,401.6269017
IMG_PREPRO_001009.png,792.1513325,497.0039974
IMG_PREPRO_001010.png,535.3747321,802.5532519
IMG_PREPRO_001011.png,808.5516386,574.1436739
IMG_PREPRO_001012.png,424.8620616,627.1083932
IMG_PREPRO_001013.png,523.2963669,637.2369259
IMG_PREPRO_001014.png,178.9567944,584.1996164
IMG_PREPRO_001015.png,397.6548248,541.2997747
IMG_PREPRO_001016.png,750.1520206,240.2318167
IMG_PREPRO_001017.png,457.3078297,206.7592196
IMG_PREPRO_001018.png,269.8386642,268.9777187
IMG_PREPRO_001019.png,365.192352,648.6362649
IMG_PREPRO_001020.png,725.5576626,364.7787135
IMG_PREPRO_001021.png,604.107409,643.5771952
IMG_PREPRO_001022.png,221.0154347,857.689874
IMG_PREPRO_001023.png,210.3616655,384.4326777
IMG_PREPRO_001024.png,552.9107587,691.5578007
IMG_PREPRO_001025.png,411.6551847,847.8413411
IMG_PREPRO_001026.png,724.3548142,546.9520139
IMG_PREPRO_001027.png,647.4270839,724.9736736
IMG_PREPRO_001028.png,693.7270732,186.2231313
IMG_PREPRO_001029.png,291.2520031,468.7443505
IMG_PREPRO_001030.png,234.7486452,542.8166708
IMG_PREPRO_001031.png,412.1910534,790.969815
IMG_PREPRO_001032.png,278.8963529,613.111501
IMG_PREPRO_001033.png,602.6426604,722.0473167
IMG_PREPRO_001034.png,664.6111102,537.2119115
IMG_PREPRO_001035.png,693.7972355,292.2505196
IMG_PREPRO_001036.png,439.9676046,321.2458941
IMG_PREPRO_001037.png,310.673146,214.015239
IMG_PREPRO_001038.png,822.0169611,438.9761405
IMG_PREPRO_001039.png,373.0646857,615.4305863
IMG_PREPRO_001040.png,461.7816989,755.4540096
IMG_PREPRO_001041.png,519.3287032,580.9539586
IMG_PREPRO_001042.png,784.5905581,456.7001044
IMG_PREPRO_001043.png,849.1373813,518.5900077
IMG_PREPRO_001044.png,350.8510534,641.9642433
IMG_PREPRO_001045.png,651.1150166,641.4607036
IMG_PREPRO_001046.png,506.6232878,162.2024093
IMG_PREPRO_001047.png,406.8855491,502.098215
IMG_PREPRO_001048.png,466.1600276,787.4716072
IMG_PREPRO_001049.png,767.6655195,684.4190082
IMG_PREPRO_001050.png,736.0093394,521.0170996
IMG_PREPRO_001051.png,466.7674165,720.5904094
IMG_PREPRO_001052.png,552.3528239,175.7652192
IMG_PREPRO_001053.png,577.7046162,517.678878
IMG_PREPRO_001054.png,254.5833184,349.8502467
IMG_PREPRO_001055.png,271.1495168,487.0404256
IMG_PREPRO_001056.png,746.3734086,521.384464
IMG_PREPRO_001057.png,507.0466419,614.2560281
IMG_PREPRO_001058.png,761.3584989,230.3302037
IMG_PREPRO_001059.png,340.0225689,687.0088133
IMG_PREPRO_001060.png,758.3928651,838.615311
IMG_PREPRO_001061.png,452.2978926,736.9861278
IMG_PREPRO_001062.png,575.4208018,498.7545955
IMG_PREPRO_001063.png,503.8857989,292.0750316
IMG_PREPRO_001064.png,288.4150401,607.6270408
IMG_PREPRO_001065.png,363.3994057,197.2431061
IMG_PREPRO_001066.png,734.8117385,371.4180942
IMG_PREPRO_001067.png,430.8976664,626.4568613
IMG_PREPRO_001068.png,288.919846,477.0887416
IMG_PREPRO_001069.png,442.5794069,855.4337612
IMG_PREPRO_001070.png,489.5947665,640.715936
IMG_PREPRO_001071.png,803.9398201,864.9449569
IMG_PREPRO_001072.png,414.3728895,340.7278119
IMG_PREPRO_001073.png,420.285644,808.444343
IMG_PREPRO_001074.png,834.3514075,633.2750461
IMG_PREPRO_001075.png,699.4901926,619.170644
IMG_PREPRO_001076.png,666.194865,524.9687926
IMG_PREPRO_001077.png,427.1217342,670.6413198
IMG_PREPRO_001078.png,197.161518,448.6480679
IMG_PREPRO_001079.png,651.5654975,275.4166404
IMG_PREPRO_001080.png,540.6976294,397.4578992
IMG_PREPRO_001081.png,631.4447172,305.0171255
IMG_PREPRO_001082.png,375.4682012,707.2235492
IMG_PREPRO_001083.png,765.2477007,655.448761
IMG_PREPRO_001084.png,642.2843748,205.5367964
IMG_PREPRO_001085.png,387.1061499,263.612296
IMG_PREPRO_001086.png,360.536241,570.8778247
IMG_PREPRO_001087.png,851.6395194,214.8357623
IMG_PREPRO_001088.png,743.2599636,189.263942
IMG_PREPRO_001089.png,475.8691196,545.3426325
IMG_PREPRO_001090.png,855.3873918,571.0727682
IMG_PREPRO_001091.png,512.4198279,373.0751371
IMG_PREPRO_001092.png,586.7824982,242.6877385
IMG_PREPRO_001093.png,713.2867433,309.2573964
IMG_PREPRO_001094.png,193.7936272,282.7915179
IMG_PREPRO_001095.png,234.8757712,813.4877256
IMG_PREPRO_001096.png,225.0447732,622.676301
IMG_PREPRO_001097.png,409.1003337,622.8865275
IMG_PREPRO_001098.png,750.1077873,486.1382386
IMG_PREPRO_001099.png,856.5751,530.5363
IMG_PREPRO_001100.png,753.864,843.8788
IMG_PREPRO_001101.png,756.6847,807.209
IMG_PREPRO_001102.png,236.1849,529.9162
IMG_PREPRO_001103.png,845.9342,224.5723
IMG_PREPRO_001104.png,207.1265,762.8219
IMG_PREPRO_001105.png,366.2696,279.5176
IMG_PREPRO_001106.png,518.4487,671.123
IMG_PREPRO_001107.png,206.1499,606.814
IMG_PREPRO_001108.png,741.776,840.1352
IMG_PREPRO_001109.png,766.154,274.8902
IMG_PREPRO_001110.png,803.1493,268.7779
IMG_PREPRO_001111.png,352.4683,501.8398
IMG_PREPRO_001112.png,734.7403,762.3406
IMG_PREPRO_001113.png,407.3516,820.264
IMG_PREPRO_001114.png,678.9017,799.0299
IMG_PREPRO_001115.png,830.7859,200.0094
IMG_PREPRO_001116.png,590.8079,180.7865
IMG_PREPRO_001117.png,484.7528,202.9545
IMG_PREPRO_001118.png,451.3236,194.1406
IMG_PREPRO_001119.png,841.0797,272.5942
IMG_PREPRO_001120.png,338.0648,402.9888
IMG_PREPRO_001121.png,161.4471,498.7973
IMG_PREPRO_001122.png,484.6547,622.6754
